listing_id,high,medium,low
6882929,0.0026879,0.120365,0.876947
7157584,0.00510163,0.0762488,0.91865
6863444,0.00133283,0.0145685,0.984099
6836902,0.00312998,0.0382008,0.958669
6918960,0.0800567,0.399716,0.520227
6882854,0.0303263,0.429912,0.539761
6822755,0.00026768,0.00569954,0.994033
6815184,0.134547,0.413267,0.452187
6846582,0.0109819,0.241377,0.747642
6940309,0.00290828,0.0821583,0.914933
6924056,0.0050549,0.10846,0.886485
6824481,0.00237203,0.0688034,0.928825
6839735,0.00313381,0.0664104,0.930456
6900130,0.0305315,0.297977,0.671491
6946739,0.00110336,0.02211,0.976787
7144008,0.030442,0.162182,0.807377
6863751,0.00435722,0.0358382,0.959805
6820293,0.0573515,0.386205,0.556443
6818472,0.00703514,0.127393,0.865572
6832420,0.0302907,0.149651,0.820058
6879450,0.000490789,0.00223477,0.997274
6943618,0.0263376,0.281939,0.691723
6883463,0.0186253,0.0915645,0.88981
6834919,0.186369,0.468235,0.345395
7505696,0.00402391,0.0315788,0.964397
6903645,0.00228126,0.0276986,0.97002
6831148,0.251909,0.445519,0.302571
6828948,0.0763308,0.302754,0.620915
6878495,0.0173313,0.32128,0.661389
6924862,0.00255139,0.0704472,0.927001
6887802,0.00309546,0.0611865,0.935718
6903228,0.737352,0.16329,0.0993584
6947415,8.87572e-05,0.00148031,0.998431
6941508,0.231781,0.499331,0.268889
6856111,0.0215058,0.404199,0.574296
7126808,0.0041283,0.148221,0.847651
6939857,0.00163597,0.0494346,0.948929
6822528,0.219925,0.292317,0.487758
6947631,0.0755285,0.451842,0.47263
6887810,0.00655087,0.127342,0.866107
6849210,0.00444107,0.0226171,0.972942
6901742,0.000563033,0.0248591,0.974578
6850925,0.216668,0.67135,0.111982
7181995,0.137847,0.604313,0.257839
6841559,0.000132261,0.00335282,0.996515
6822957,0.00570683,0.0473116,0.946982
6943349,0.00302965,0.0333721,0.963598
6923825,0.00497741,0.0360614,0.958961
6871218,0.422413,0.441471,0.136116
6932761,0.533839,0.323604,0.142557
7168983,0.014377,0.267899,0.717724
6853713,0.123254,0.579594,0.297152
6814124,0.024922,0.179502,0.795576
6828980,0.00775539,0.169836,0.822409
6939747,0.00184382,0.0260805,0.972076
6862615,0.0212612,0.30779,0.670948
6911182,0.0408896,0.296294,0.662817
6947421,0.0287924,0.173641,0.797566
7163662,0.000625486,0.00405889,0.995316
6933362,0.0595689,0.196668,0.743763
6822086,0.0447159,0.40523,0.550054
6939543,0.00594994,0.0547008,0.939349
6882675,0.0393022,0.689766,0.270932
6925986,0.00174163,0.0264701,0.971788
6927417,0.108394,0.584456,0.30715
6824119,0.183456,0.293335,0.523209
6923589,0.0630697,0.253249,0.683681
7205380,6.67596e-05,0.00182902,0.998104
6904992,0.0531618,0.328242,0.618596
6857676,0.0433391,0.391868,0.564793
6942001,0.146803,0.510878,0.342319
7187800,0.0134434,0.0797432,0.906813
6877985,0.225278,0.642585,0.132138
6821414,0.00130481,0.00642791,0.992267
6864512,0.000529357,0.0122618,0.987209
6827448,0.0101781,0.103328,0.886494
6908603,0.00797402,0.106233,0.885793
7229431,0.0166886,0.148373,0.834939
6887335,0.00589809,0.0396034,0.954498
6882828,0.0858122,0.472411,0.441777
6899958,0.00815179,0.175859,0.815989
6824008,0.0183093,0.198623,0.783068
6903906,0.00671017,0.033592,0.959698
7115894,0.102102,0.750235,0.147663
6941723,0.0158763,0.241883,0.742241
6839785,0.150367,0.494991,0.354642
6886776,0.008314,0.147415,0.844271
6916643,0.00162852,0.0479356,0.950436
6913846,0.0839517,0.368394,0.547654
6890122,0.00627048,0.0501086,0.943621
6835099,0.00132419,0.0401244,0.958551
6945428,0.077162,0.528935,0.393903
6887669,0.0421693,0.316011,0.641819
6935132,0.00056772,0.00316612,0.996266
6857587,0.00706125,0.0391193,0.953819
6935498,0.0306687,0.439996,0.529336
6947868,0.10102,0.628917,0.270063
6850003,0.118852,0.558339,0.322808
6852354,0.00457999,0.00884289,0.986577
6919832,0.00382629,0.0444783,0.951695
6812510,0.00018296,0.00961281,0.990204
6896715,0.36781,0.444543,0.187647
7227507,0.0400191,0.174686,0.785295
6887453,0.00656113,0.152958,0.840481
6921056,0.00581907,0.0452347,0.948946
6932635,0.494423,0.324192,0.181384
6893393,0.000558323,0.00913098,0.990311
6940659,0.0355561,0.309314,0.65513
6891517,0.000276563,0.0042609,0.995462
6818991,0.016378,0.180438,0.803184
6899307,0.0736118,0.429726,0.496662
7175517,0.00517404,0.0442889,0.950537
6895415,0.00494271,0.050147,0.94491
6945124,0.0327546,0.19691,0.770335
6878796,0.0476146,0.406531,0.545854
6901435,0.0240342,0.357974,0.617992
7098987,0.364369,0.351624,0.284007
6868925,0.13977,0.481608,0.378622
6862452,0.396472,0.528242,0.0752855
6904865,0.00376804,0.0320748,0.964157
6872445,0.0254033,0.429788,0.544809
6816856,0.041284,0.155354,0.803362
6910410,0.00081089,0.0531773,0.946012
6847518,0.120605,0.633926,0.245469
6860992,0.0159829,0.123856,0.860161
7093387,0.0215812,0.313813,0.664606
6891540,0.0315629,0.0615303,0.906907
6928645,0.00123742,0.0167192,0.982043
6874105,0.0185925,0.265614,0.715793
6819576,0.0652516,0.328043,0.606705
6817538,0.000112111,0.00554851,0.994339
6819741,0.660139,0.207586,0.132274
6878626,0.141424,0.590523,0.268053
6901210,0.0109601,0.336306,0.652734
6888879,0.021918,0.179729,0.798352
6888947,0.0845986,0.458578,0.456824
6883374,0.00020184,0.0045308,0.995267
6836031,0.00388964,0.0627511,0.933359
6851387,0.000193302,0.00294129,0.996865
6907149,0.0811543,0.294093,0.624752
6882595,0.131831,0.44835,0.419819
6816916,0.0685447,0.304886,0.626569
6878470,0.000479775,0.0040168,0.995503
6865752,0.00642077,0.163238,0.830341
7217321,0.146642,0.500873,0.352485
6944366,0.073163,0.431623,0.495214
6918425,0.118919,0.388633,0.492448
6821736,0.00466141,0.209894,0.785445
6936271,0.0468006,0.627341,0.325858
6874179,0.18509,0.400795,0.414115
7135281,0.0026509,0.0170899,0.980259
6942663,0.28135,0.157334,0.561316
6903026,0.224266,0.457607,0.318127
6824421,0.0102626,0.243226,0.746511
6820128,0.00138655,0.0358214,0.962792
6850604,0.0416042,0.104003,0.854393
7120955,0.00533171,0.0434339,0.951234
6847409,0.0114027,0.211445,0.777152
7056210,0.00119657,0.0187925,0.980011
6939935,0.00106895,0.00531871,0.993612
6844699,0.0360542,0.339701,0.624245
6833246,0.0601722,0.250363,0.689465
6845220,0.181793,0.508466,0.309742
6824273,0.410716,0.486091,0.103193
6873326,0.182777,0.456599,0.360624
6941227,0.00528867,0.0813869,0.913324
6899355,0.00159632,0.00775035,0.990653
6880235,0.2796,0.394902,0.325499
6850018,0.0675288,0.523656,0.408815
6818489,0.15567,0.52092,0.32341
7159592,0.00307288,0.0633467,0.93358
7200711,0.0652686,0.452679,0.482052
6842278,0.00623861,0.168755,0.825007
6829488,0.00983705,0.164916,0.825247
6916976,0.00129987,0.0364416,0.962259
6863573,0.00107584,0.0362291,0.962695
6900303,3.79955e-05,0.00129725,0.998665
6830686,0.052437,0.351336,0.596227
7088285,0.137879,0.328123,0.533998
6875119,0.0913435,0.45473,0.453926
6852969,0.00234488,0.0287631,0.968892
6834964,0.000371335,0.00709744,0.992531
6888066,0.0134657,0.168059,0.818475
6862580,0.0347289,0.165947,0.799324
6902903,0.155822,0.333825,0.510353
6940227,0.0179944,0.16589,0.816115
7094978,0.00225317,0.0209519,0.976795
6849775,0.0607606,0.242709,0.69653
6852514,0.0417588,0.310437,0.647804
6908752,0.327523,0.488837,0.183641
6926813,0.0118538,0.316991,0.671155
6867168,0.0168106,0.175781,0.807408
6916938,0.00142144,0.0142332,0.984345
7217282,0.663976,0.272985,0.0630393
6830318,0.652993,0.192498,0.154509
6841129,0.0865932,0.110303,0.803104
6933898,0.135406,0.464576,0.400017
6852224,0.00123759,0.00702631,0.991736
6855108,0.219284,0.476532,0.304184
6857681,0.0711487,0.52244,0.406412
7167282,0.00147354,0.029113,0.969413
6939214,0.0063548,0.0322452,0.9614
6922283,0.034071,0.355658,0.610271
6859605,0.000934206,0.0085636,0.990502
6904148,0.0301591,0.245744,0.724097
6882954,0.0437002,0.460761,0.495539
6939093,0.00162748,0.029338,0.969034
6831383,0.00221671,0.0418605,0.955923
6894471,0.000203674,0.00346055,0.996336
6931008,0.0598621,0.737196,0.202942
6838588,0.0109586,0.103236,0.885806
6851730,0.00820837,0.0703161,0.921476
6911988,0.00609252,0.143821,0.850086
6814325,0.0279505,0.280078,0.691972
6838809,0.0581525,0.329059,0.612788
6822777,0.102975,0.358539,0.538486
6887378,0.0748179,0.523167,0.402015
6913098,0.000777537,0.0267966,0.972426
6936520,0.227951,0.579262,0.192787
6837850,0.0819092,0.192726,0.725365
6918818,0.00265432,0.126261,0.871085
6897497,0.000595773,0.0164786,0.982926
6936577,0.0773883,0.426783,0.495828
6826594,0.233504,0.405957,0.360539
6865047,0.0053248,0.176879,0.817796
6823879,0.103904,0.478499,0.417597
6914868,0.7916,0.156262,0.052138
6863654,0.000258754,0.00819867,0.991543
6907061,0.254034,0.44313,0.302836
7180725,0.0155033,0.142912,0.841585
7205244,0.0500529,0.138964,0.810983
6856962,0.00795001,0.0351927,0.956857
6885323,0.00230424,0.0554878,0.942208
6912379,0.845028,0.110659,0.0443133
6858148,0.00888315,0.103534,0.887583
6814582,0.0430371,0.33856,0.618403
6940703,0.122955,0.430339,0.446706
7181144,0.0461272,0.400627,0.553245
6825868,0.0300321,0.218333,0.751635
6889020,0.0363686,0.308473,0.655158
6869287,0.000170757,0.00351442,0.996315
6871054,0.0428797,0.276667,0.680454
6870018,0.0114715,0.153094,0.835434
6895217,0.0125634,0.359157,0.62828
6855875,0.0132282,0.0561911,0.930581
7185369,0.0405949,0.48705,0.472355
6848724,0.148803,0.227732,0.623465
6912010,0.0842729,0.487953,0.427774
6911483,0.0819856,0.441776,0.476238
6826557,0.0587096,0.31016,0.631131
6893666,0.0027183,0.11657,0.880712
6946801,0.0320071,0.171115,0.796878
6871189,0.00193438,0.012961,0.985105
6844700,0.333755,0.485515,0.18073
6832474,0.00133495,0.0197585,0.978907
6922129,0.00714363,0.0823326,0.910524
6941269,0.0167032,0.234295,0.749002
6850111,0.00691347,0.102773,0.890313
6871721,0.00261429,0.0725906,0.924795
6834277,0.00017998,0.00212829,0.997692
6815020,0.00489447,0.0172092,0.977896
6839790,0.0518363,0.709493,0.238671
6929149,0.0144399,0.0917549,0.893805
6832299,0.236476,0.258677,0.504847
6908265,0.00761763,0.142069,0.850313
6819513,0.0141547,0.140565,0.84528
6922046,0.0173113,0.239202,0.743486
6911700,0.00618149,0.133978,0.85984
7132375,0.465983,0.473314,0.0607032
6826330,0.138973,0.443057,0.417971
6892358,0.145644,0.653258,0.201098
6844735,0.0888038,0.550949,0.360247
6830282,0.000996576,0.0254872,0.973516
6831883,0.000556017,0.0071893,0.992255
6861551,0.119617,0.416904,0.463479
6857472,0.00110931,0.0187516,0.980139
6844170,0.0695683,0.477601,0.452831
6870992,0.0144637,0.16825,0.817287
6824420,0.0187732,0.0976835,0.883543
6842673,0.00862098,0.0400004,0.951379
6870166,0.656663,0.274277,0.0690598
6923521,0.0118708,0.132833,0.855296
6923067,0.0352043,0.341666,0.62313
7102369,0.164484,0.523173,0.312344
6918324,0.0037205,0.0421032,0.954176
6875753,0.00135142,0.0950092,0.903639
6858106,0.116973,0.345639,0.537388
6945544,0.0240879,0.204321,0.771591
6843762,8.58021e-05,0.00144876,0.998465
6916249,0.00387235,0.0542476,0.94188
6881283,0.145364,0.310344,0.544292
6905410,0.001979,0.0360057,0.962015
6892408,0.181249,0.368846,0.449905
6930990,0.106971,0.487389,0.40564
6835400,0.00379893,0.0368476,0.959354
6867680,0.00470022,0.0655854,0.929714
6910555,0.0410667,0.275306,0.683627
7178838,0.109407,0.3182,0.572393
6925050,0.0225894,0.504874,0.472536
6831230,0.636936,0.228617,0.134447
6884393,0.247337,0.522316,0.230347
6850763,0.019131,0.0953329,0.885536
6835259,0.000719536,0.00765678,0.991624
6878793,0.00115651,0.00366355,0.99518
6843709,0.00312132,0.0417315,0.955147
6880861,0.0205377,0.111988,0.867474
6927246,0.178411,0.418189,0.4034
6884364,0.204273,0.398919,0.396809
6932934,0.00425089,0.189399,0.80635
6943694,0.328512,0.511409,0.16008
6831730,0.000630504,0.00281213,0.996557
6844928,0.15422,0.509381,0.336399
6885511,0.0125958,0.0425239,0.94488
6844807,0.26763,0.518923,0.213447
6817080,0.00111895,0.0245005,0.974381
6851413,0.0146067,0.1318,0.853594
6918623,0.00181906,0.0630351,0.935146
6932080,0.217726,0.60304,0.179234
7117345,0.000200705,0.00402315,0.995776
6821425,0.00108443,0.0093333,0.989582
6924403,0.0211345,0.251229,0.727636
6854123,0.00169016,0.018962,0.979348
6852889,0.0201729,0.220191,0.759636
6866387,0.00537657,0.0957909,0.898832
6858128,0.0737026,0.37105,0.555247
6905129,0.0612062,0.605401,0.333393
6932035,0.0184846,0.321788,0.659727
6884265,0.111213,0.456592,0.432195
6936966,0.0776344,0.222623,0.699742
6881098,0.000683843,0.0152038,0.984112
6869941,0.0224751,0.51615,0.461374
6864713,0.00146382,0.0282088,0.970327
6905259,0.00316603,0.058207,0.938627
6889865,0.0389502,0.497247,0.463803
6870562,0.0417252,0.441983,0.516292
7124351,0.0246145,0.321921,0.653464
6857644,0.00182513,0.0500485,0.948126
6891045,0.755612,0.194988,0.0493996
6929039,0.0282546,0.296933,0.674812
6916229,0.000957043,0.0258313,0.973212
6833556,0.427727,0.423977,0.148296
6838951,0.0597222,0.440809,0.499469
6868487,0.11683,0.188099,0.695071
6869690,0.00875656,0.0298671,0.961376
6864005,0.152345,0.48033,0.367325
6923234,0.0755589,0.374222,0.550219
6827182,0.0322727,0.409152,0.558575
7146069,0.0558053,0.164298,0.779897
6890503,0.000952597,0.00829159,0.990756
6911066,0.0218805,0.192856,0.785264
6876163,0.135497,0.296209,0.568294
6920433,0.0122473,0.206258,0.781495
6826987,0.424189,0.40392,0.171891
6831058,0.0111777,0.111752,0.87707
6944184,0.0092942,0.0257976,0.964908
6868480,0.0157979,0.260961,0.723241
7097198,0.00267546,0.00998449,0.98734
6914595,0.00461104,0.0248913,0.970498
6879535,0.0147723,0.257883,0.727345
6900971,0.00712985,0.120261,0.872609
6878555,0.148276,0.371863,0.479861
6839324,0.0720229,0.502579,0.425398
6819925,0.00279682,0.0188555,0.978348
6839386,0.0202789,0.283277,0.696444
6825584,0.0097405,0.182846,0.807414
7201758,0.0356486,0.240378,0.723973
6864463,0.045069,0.270686,0.684245
6815348,0.00207846,0.0111447,0.986777
6820756,0.0291383,0.257072,0.71379
6858699,0.0350238,0.168065,0.796911
6843115,0.0056247,0.0111173,0.983258
6850824,0.00033568,0.00541721,0.994247
6937635,0.00272891,0.0562282,0.941043
6828911,0.0576308,0.326037,0.616332
7154618,0.00846514,0.14079,0.850745
6939143,0.144152,0.206026,0.649822
6823169,0.00095269,0.026504,0.972543
6924844,0.0409058,0.358223,0.600871
6815925,0.30896,0.472721,0.218319
6947389,0.000259189,0.00239546,0.997345
7203267,0.215314,0.441321,0.343365
6825953,0.120773,0.343027,0.5362
6833542,0.0658746,0.390656,0.54347
6854302,0.0005151,0.0185557,0.980929
6843122,0.00797862,0.0229732,0.969048
6851851,0.0289694,0.09894,0.872091
6879971,0.212692,0.680785,0.106523
7136227,0.000105611,0.00192028,0.997974
6925138,0.00168862,0.0783524,0.919959
6875050,0.00667176,0.119472,0.873857
6935199,0.324489,0.361194,0.314317
6848027,0.029313,0.52515,0.445537
6904795,0.565208,0.26172,0.173072
6818781,0.016047,0.155477,0.828476
6871081,0.11162,0.546676,0.341704
6888945,0.0280133,0.31505,0.656937
6925993,0.00533265,0.0526259,0.942041
6928183,0.310406,0.370288,0.319305
6847449,0.000826434,0.0177466,0.981427
6857762,0.0239679,0.261568,0.714464
6942172,0.00441974,0.112279,0.883302
6916747,0.00933266,0.160374,0.830293
6813002,0.298261,0.358845,0.342894
6923932,0.000101608,0.00128421,0.998614
6939669,0.0179912,0.083115,0.898894
6854566,0.0536055,0.414825,0.531569
6909019,0.345566,0.535634,0.1188
6869921,0.000216321,0.00287555,0.996908
6864519,0.0237601,0.24356,0.73268
6849438,0.0160753,0.202731,0.781194
6916590,0.138936,0.386784,0.47428
6947299,0.104482,0.435969,0.459549
7152604,0.000518855,0.00617123,0.99331
6894914,0.541571,0.297449,0.16098
6914502,0.000453241,0.0187173,0.980829
6820113,0.480235,0.389815,0.12995
6924106,0.00177286,0.0555135,0.942714
6840817,0.190216,0.46892,0.340864
6913090,0.135077,0.237583,0.62734
6934517,0.023842,0.12196,0.854198
7152770,0.00134463,0.0144277,0.984228
6868529,0.155924,0.457551,0.386525
6836709,0.000450717,0.0185368,0.981013
6868506,0.00103432,0.0661434,0.932822
6941712,0.0135598,0.236015,0.750425
6932760,0.0211672,0.343405,0.635428
6850191,0.0624824,0.338784,0.598734
6878745,0.262432,0.509615,0.227953
7094259,0.0942902,0.455998,0.449711
6831807,0.232872,0.418351,0.348776
6891698,0.00436312,0.0288513,0.966786
6923465,0.174923,0.502162,0.322915
6899213,0.0756035,0.274108,0.650288
6923804,0.000223226,0.00428102,0.995496
6918979,0.00352427,0.0279502,0.968526
6862421,0.00187396,0.0207124,0.977414
6900993,0.011232,0.151453,0.837315
6861580,0.0171264,0.227321,0.755553
6906474,0.00334326,0.0286838,0.967973
6847010,0.568939,0.369094,0.0619675
6817985,0.00312174,0.0398115,0.957067
6879738,0.0893089,0.625768,0.284923
7169995,0.00981764,0.213634,0.776548
6901359,0.00568485,0.125143,0.869172
6837382,0.00172418,0.0334738,0.964802
6874250,0.0758501,0.744927,0.179223
6886924,0.00171575,0.0157966,0.982488
6894687,0.0010179,0.00780846,0.991174
6937873,0.283228,0.492417,0.224355
6852900,0.0296399,0.22329,0.74707
6929432,0.082474,0.438444,0.479082
6844489,0.0094284,0.137187,0.853384
6844561,0.120741,0.646631,0.232628
6933747,0.0873109,0.35296,0.559729
6940885,0.0046656,0.0547371,0.940597
6873782,0.42467,0.420795,0.154535
6882375,0.0375738,0.586428,0.375998
6878769,0.0625336,0.330789,0.606677
6827016,0.134125,0.477711,0.388164
6820773,0.153653,0.363894,0.482453
6921124,0.00660279,0.120333,0.873065
6817935,0.0885557,0.441833,0.469611
7144533,0.00561891,0.0391245,0.955257
6813648,0.00173494,0.0368466,0.961419
6834670,0.1204,0.477325,0.402275
6878185,0.102535,0.287876,0.609589
6923378,0.061989,0.239739,0.698272
6932252,0.0118698,0.0740771,0.914053
6857065,7.974e-05,0.00390994,0.99601
7169899,0.0216056,0.257027,0.721367
6887074,0.00224733,0.00901869,0.988734
6849463,0.00510165,0.0815281,0.91337
6934153,0.0154149,0.0960681,0.888517
7116464,0.0283726,0.10443,0.867198
6897412,0.000135344,0.00258669,0.997278
6925887,0.0399873,0.513609,0.446404
6848650,0.00863472,0.182752,0.808613
6818453,0.309398,0.389346,0.301256
6943153,0.00273769,0.101704,0.895558
6946348,0.943658,0.0450272,0.0113152
6878770,0.0241194,0.348762,0.627118
6827664,0.0003011,0.00752233,0.992177
6922984,0.0359879,0.259911,0.704101
6864544,0.0127889,0.135915,0.851296
6931437,0.00108069,0.00778717,0.991132
7171071,0.0356702,0.322455,0.641875
6908215,0.0582968,0.685043,0.25666
6813875,0.084617,0.493929,0.421454
6845221,0.0508624,0.597445,0.351693
6900902,0.0309819,0.326136,0.642883
6925197,0.0205765,0.185215,0.794208
6850783,0.000100447,0.00163347,0.998266
6869002,0.0799998,0.321007,0.598993
7172791,0.00590266,0.153745,0.840353
6936176,0.0013884,0.00252535,0.996086
6839462,0.367092,0.299289,0.333619
6828651,0.0154859,0.134963,0.849551
6912630,0.122396,0.419774,0.45783
6925870,0.076928,0.286773,0.636299
6823876,0.0249899,0.269719,0.705291
6932538,0.0219836,0.299174,0.678843
6905724,0.00816578,0.0147428,0.977091
6872564,8.57285e-05,0.001605,0.998309
6821027,0.00800664,0.264331,0.727663
6943747,0.437145,0.339682,0.223173
7150854,0.000560009,0.00404533,0.995395
7140107,0.0121104,0.117429,0.870461
6925056,0.0859855,0.570216,0.343798
